Time in seconds,Temperature,Humidity
23674,25.2,73
23677,25.2,73
23680,25.2,73
23683,25.2,73
23686,25.2,73
23689,25.2,73
23692,25.2,73
23695,25.2,73
23698,25.2,73
23701,25.2,73
23704,25.2,73
23707,25.2,73
23710,25.2,73
23713,25.2,73
23716,25.2,73
23719,25.2,73
23722,25.2,73
23726,25.2,73
23729,25.2,73
23732,25.2,73
23735,25.2,73
23738,25.2,73
23741,25.2,73
23744,25.2,73
23747,25.2,73
23750,25.2,73
23753,25.2,73
23756,25.2,73
23759,25.2,73
23762,25.2,73
23765,25.2,73
23768,25.2,73
23771,25.2,73
23774,25.2,73
23777,25.2,73
23780,25.2,73
23783,25.2,73
23786,25.2,73
23789,25.2,73
23792,25.2,73
23795,25.2,73
23798,25.2,73
23801,25.2,73
23804,25.2,73
23807,25.2,73
23810,25.2,73
23813,25.2,73
23816,25.1,73
23819,25.2,73
23822,25.2,73
23825,25.1,73
23828,25.1,73
23831,25.2,73
23834,25.2,73
23837,25.1,73
23840,25.2,73
23843,25.2,73
23847,25.1,73
23850,25.2,73
23853,25.2,73
23856,25.2,73
23859,25.2,73
23862,25.1,73
23865,25.2,73
23868,25.2,73
23871,25.1,73
23874,25.1,73
23877,25.1,73
23880,25.1,73
23883,25.1,73
23886,25.1,73
23889,25.1,73
23892,25.1,73
23895,25.1,73
23898,25.1,73
23901,25.1,73
23904,25.1,73
23907,25.1,73
23910,25.1,73
23913,25.1,73
23916,25.1,73
23919,25.1,73
23922,25.1,73
23925,25.1,73
23928,25.1,73
23931,25.1,73
23934,25.1,72
23937,25.1,72
23940,25.1,72
23943,25.1,72
23946,25.1,72
23949,25.1,72
23952,25.1,72
23955,25.1,73
23959,25.1,73
23962,25.1,73
23965,25.1,73
23968,25.1,73
23971,25.1,73
23974,25.1,73
23977,25.1,73
23980,25.1,73
23983,25.2,73
23986,25.1,73
23989,25.1,73
23992,25.1,73
23995,25.2,73
23998,25.1,73
24001,25.1,73
24004,25.1,73
24007,25.1,73
24010,25.1,73
24013,25.2,73
24016,25.1,73
24019,25.1,72
24022,25.1,73
24025,25.1,73
24028,25.1,73
24031,25.1,73
24034,25.1,73
24037,25.1,73
24040,25.1,73
24043,25.2,73
24046,25.1,73
24049,25.1,73
24052,25.1,73
24055,25.1,73
24058,25.1,73
24061,25.1,73
24065,25.1,73
24068,25.1,73
24071,25.2,73
24074,25.1,73
24077,25.1,73
24080,25.1,73
24083,25.1,73
24086,25.1,73
24089,25.1,73
24092,25.1,73
24095,25.1,73
24098,25.2,73
24101,25.1,73
24104,25.1,73
24107,25.1,73
24110,25.1,73
24113,25.2,73
24116,25.1,73
24119,25.1,73
24122,25.1,73
24125,25.1,72
24128,25.1,72
24131,25.1,72
24134,25.1,72
24137,25.1,72
24140,25.1,72
24143,25.1,72
24146,25.2,72
24149,25.1,72
24152,25.1,72
24155,25.1,72
24158,25.1,72
24161,25.2,72
24164,25.1,72
24167,25.1,72
24170,25.1,72
24174,25.1,72
24177,25.2,72
24180,25.1,72
24183,25.2,72
24186,25.2,72
24189,25.2,72
24192,25.2,73
24195,25.1,73
24198,25.1,72
24201,25.1,73
24204,25.2,73
24207,25.2,73
24210,25.1,72
24213,25.2,72
24216,25.2,72
24219,25.1,72
24222,25.2,72
24225,25.2,72
24228,25.2,72
24231,25.2,72
24234,25.2,72
24237,25.2,72
24240,25.2,72
24243,25.2,72
24246,25.2,72
24249,25.2,72
24252,25.2,72
24255,25.2,72
24258,25.2,72
24261,25.2,72
24264,25.2,72
24267,25.2,72
24270,25.2,72
24273,25.2,72
24276,25.2,72
24279,25.2,72
24282,25.2,72
24285,25.2,72
24288,25.2,72
24291,25.2,72
24294,25.2,72
24298,25.2,72
24301,25.2,72
24304,25.2,72
24307,25.2,72
24310,25.2,72
24313,25.2,72
24316,25.2,72
24319,25.2,72
24322,25.2,72
24325,25.2,72
24328,25.2,72
24331,25.2,72
24334,25.2,72
24337,25.2,72
24340,25.2,72
24343,25.2,72
24346,25.2,72
24349,25.2,72
24352,25.2,72
24355,25.2,72
24358,25.2,72
24361,25.2,72
24364,25.2,72
24367,25.2,72
24370,25.2,72
24373,25.2,72
24376,25.2,72
24379,25.2,72
24382,25.2,72
24385,25.2,72
24388,25.2,72
24391,25.2,72
24394,25.2,72
24397,25.2,72
24400,25.2,72
24403,25.2,72
24406,25.2,73
24409,25.2,73
24412,25.2,73
24415,25.2,72
24418,25.2,72
24421,25.2,72
24425,25.2,72
24428,25.2,72
24431,25.2,72
24434,25.2,72
24437,25.2,72
24440,25.2,73
24443,25.2,73
24446,25.2,73
24449,25.2,73
24452,25.2,72
24455,25.2,72
24458,25.2,72
24461,25.2,72
24464,25.2,72
24467,25.2,72
24470,25.2,72
24473,25.2,72
24476,25.2,72
24479,25.2,72
24482,25.2,72
24485,25.2,72
24488,25.2,72
24491,25.2,73
24494,25.2,73
24497,25.2,73
24500,25.2,73
24503,25.2,73
24506,25.2,72
24509,25.2,72
24512,25.2,72
24515,25.2,72
24518,25.2,72
24521,25.2,72
24524,25.2,72
24527,25.2,72
24530,25.2,72
24533,25.2,72
24536,25.2,72
24540,25.2,72
24543,25.2,72
24546,25.2,73
24549,25.2,73
24552,25.2,73
24555,25.2,73
24558,25.2,73
24561,25.2,73
24564,25.2,73
24567,25.2,73
24570,25.2,73
24573,25.2,73
24576,25.2,73
24579,25.2,73
24582,25.2,73
24585,25.2,73
24588,25.2,73
24591,25.2,73
24594,25.2,73
24597,25.2,73
24600,25.2,73
24603,25.2,73
24606,25.2,73
24609,25.2,73
24612,25.2,73
24615,25.2,73
24618,25.2,73
24621,25.2,73
24624,25.2,73
24627,25.2,73
24630,25.2,73
24633,25.2,73
24636,25.2,73
24639,25.2,73
24642,25.2,73
24645,25.2,73
24648,25.3,72
24651,25.3,72
24654,25.3,72
24657,25.3,72
24661,25.3,72
24664,25.3,72
24667,25.3,72
24670,25.3,72
24673,25.3,72
24676,25.3,72
24679,25.3,72
24682,25.3,72
24685,25.3,72
24688,25.3,72
24691,25.3,72
24694,25.3,72
24697,25.3,72
24700,25.3,72
24703,25.3,72
24706,25.3,72
24709,25.3,72
24712,25.3,72
24715,25.3,72
24718,25.3,72
24721,25.3,72
24724,25.3,72
24727,25.3,72
24730,25.3,72
24733,25.3,72
24736,25.3,72
24739,25.3,72
24742,25.3,72
24745,25.3,72
24748,25.3,72
24751,25.3,72
24755,25.4,72
24758,25.4,72
24761,25.4,72
24764,25.4,72
24767,25.4,72
24770,25.4,72
24773,25.4,72
24776,25.4,72
24779,25.4,72
24782,25.4,72
24785,25.4,72
24788,25.4,72
24791,25.4,72
24794,25.4,72
24797,25.4,72
24800,25.4,72
24803,25.4,72
24806,25.4,72
24809,25.4,72
24812,25.4,72
24815,25.4,72
24818,25.4,72
24821,25.4,72
24824,25.4,72
24827,25.4,72
24830,25.4,72
24833,25.4,72
24836,25.4,72
24839,25.4,72
24842,25.4,72
24845,25.4,72
24848,25.4,72
24851,25.4,72
